date,cold,flu,pneumonia,coronavirus
16/05/2019,0.14508,0.13117,0.21744,0.00563
17/05/2019,0.12535,0.11636,0.20817,0.00599
18/05/2019,0.11508,0.08108,0.1589,0.00554
19/05/2019,0.12281,0.08108,0.14908,0.00781
20/05/2019,0.15063,0.11517,0.23008,0.00918
21/05/2019,0.13472,0.10545,0.20535,0.01163
22/05/2019,0.14217,0.10172,0.20835,0.0099
23/05/2019,0.14081,0.0979,0.2019,0.00599
24/05/2019,0.12872,0.08217,0.18926,0.0089
25/05/2019,0.10663,0.06499,0.15099,0.00718
26/05/2019,0.14445,0.06899,0.14426,0.00836
27/05/2019,0.15644,0.09799,0.22108,0.00954
28/05/2019,0.13817,0.08617,0.21581,0.01054
29/05/2019,0.14554,0.08072,0.2059,0.00827
30/05/2019,0.14254,0.07436,0.18808,0.00936
31/05/2019,0.14281,0.06354,0.1849,0.0079
01/06/2019,0.13117,0.04718,0.14081,0.00699
02/06/2019,0.12363,0.05808,0.14526,0.0059
03/06/2019,0.14672,0.08117,0.22044,0.00999
04/06/2019,0.14635,0.06872,0.19044,0.00909
05/06/2019,0.13554,0.06072,0.18054,0.00918
06/06/2019,0.1199,0.04781,0.14499,0.00581
07/06/2019,0.13254,0.04699,0.18363,0.00654
08/06/2019,0.12599,0.04408,0.1419,0.00709
09/06/2019,0.13372,0.04954,0.1379,0.00581
10/06/2019,0.14526,0.06627,0.18472,0.00736
11/06/2019,0.13245,0.06163,0.1819,0.01263
12/06/2019,0.13172,0.09708,0.17581,0.01063
13/06/2019,0.1189,0.06008,0.16544,0.01072
14/06/2019,0.11272,0.05381,0.15708,0.00881
15/06/2019,0.09499,0.03481,0.12326,0.01354
16/06/2019,0.10536,0.04172,0.10699,0.0059
17/06/2019,0.13435,0.06108,0.16844,0.00981
18/06/2019,0.11345,0.0459,0.16954,0.00663
19/06/2019,0.08708,0.05327,0.16654,0.00809
20/06/2019,0.07817,0.04627,0.15208,0.00818
21/06/2019,0.07654,0.04345,0.14781,0.00645
22/06/2019,0.06018,0.0299,0.11217,0.00518
23/06/2019,0.07108,0.03799,0.1079,0.00463
24/06/2019,0.08727,0.05163,0.16054,0.00681
25/06/2019,0.07099,0.04081,0.15863,0.0059
26/06/2019,0.07545,0.04108,0.15017,0.00645
27/06/2019,0.07117,0.03563,0.1459,0.00427
28/06/2019,0.05927,0.03372,0.13572,0.00454
29/06/2019,0.05563,0.02836,0.10826,0.00418
30/06/2019,0.05627,0.03227,0.09863,0.00272
01/07/2019,0.06981,0.04363,0.15817,0.00572
02/07/2019,0.06681,0.03854,0.15526,0.00563
03/07/2019,0.06936,0.03699,0.14181,0.00663
04/07/2019,0.06908,0.03536,0.13317,0.00872
05/07/2019,0.06545,0.02872,0.12963,0.00481
06/07/2019,0.05236,0.02545,0.10708,0.00281
07/07/2019,0.05908,0.03054,0.09517,0.00481
08/07/2019,0.08681,0.04336,0.15172,0.00754
09/07/2019,0.07963,0.04018,0.13735,0.00527
10/07/2019,0.08427,0.03772,0.13126,0.00581
11/07/2019,0.08345,0.03918,0.13963,0.00654
12/07/2019,0.07936,0.03545,0.13181,0.00609
13/07/2019,0.06254,0.02518,0.09726,0.00472
14/07/2019,0.07081,0.0289,0.09636,0.0059
15/07/2019,0.09636,0.04818,0.1489,0.00672
16/07/2019,0.08881,0.03954,0.13854,0.0059
17/07/2019,0.08808,0.0369,0.13681,0.00509
18/07/2019,0.0779,0.03208,0.1289,0.00436
19/07/2019,0.07108,0.02527,0.11954,0.00572
20/07/2019,0.06299,0.02227,0.09426,0.00381
21/07/2019,0.05827,0.02227,0.08154,0.00354
22/07/2019,0.07372,0.03272,0.13254,0.00463
23/07/2019,0.06954,0.0289,0.12826,0.00609
24/07/2019,0.07045,0.02627,0.12845,0.0049
25/07/2019,0.06972,0.02554,0.12036,0.00436
26/07/2019,0.06254,0.02745,0.11099,0.00381
27/07/2019,0.07581,0.01963,0.09163,0.00281
28/07/2019,0.6327,0.02354,0.07899,0.00236
29/07/2019,0.07654,0.0329,0.13272,0.00445
30/07/2019,0.05927,0.02845,0.12481,0.00409
31/07/2019,0.06436,0.02563,0.11526,0.00299
01/08/2019,0.06317,0.0269,0.11108,0.00354
02/08/2019,0.07008,0.02309,0.10726,0.00299
03/08/2019,0.06536,0.01672,0.08881,0.00363
04/08/2019,0.07908,0.0199,0.08808,0.00327
05/08/2019,0.0979,0.02699,0.13072,0.0039
06/08/2019,2.31129,0.02527,0.12654,0.00381
07/08/2019,0.09181,0.02872,0.12917,0.00572
08/08/2019,0.07981,0.02672,0.12345,0.00536
09/08/2019,0.08254,0.02699,0.11845,0.00627
10/08/2019,0.0829,0.02118,0.09617,0.00445
11/08/2019,0.07608,0.02063,0.0859,0.0039
12/08/2019,0.08154,0.03227,0.14535,0.0039
13/08/2019,0.08427,0.0309,0.14408,0.00581
14/08/2019,0.0839,0.03099,0.12672,0.00627
15/08/2019,0.07545,0.0219,0.09972,0.00363
16/08/2019,0.08663,0.02518,0.13326,0.00399
17/08/2019,0.07017,0.0219,0.10636,0.00309
18/08/2019,0.07272,0.02445,0.0939,0.0039
19/08/2019,0.08317,0.03608,0.15744,0.0059
20/08/2019,0.08345,0.0379,0.19881,0.00827
21/08/2019,0.0839,0.03218,0.14535,0.00727
22/08/2019,0.08172,0.03736,0.13708,0.01299
23/08/2019,0.07463,0.03072,0.13872,0.00809
24/08/2019,0.07145,0.02381,0.10972,0.00427
25/08/2019,0.07499,0.03181,0.11199,0.00672
26/08/2019,0.09245,0.04499,0.17144,0.00699
27/08/2019,0.09563,0.04545,0.15554,0.00745
28/08/2019,0.1009,0.04745,0.14635,0.00781
29/08/2019,0.09472,0.04463,0.14963,0.00599
30/08/2019,0.08581,0.04408,0.14426,0.00663
31/08/2019,0.08817,0.0339,0.13235,0.00618
01/09/2019,0.09017,0.03945,0.11526,0.00445
02/09/2019,0.10417,0.06327,0.17772,0.00736
03/09/2019,0.22562,0.05827,0.15944,0.00754
04/09/2019,0.10981,0.05636,0.1529,0.00618
05/09/2019,0.10472,0.05845,0.16317,0.00727
06/09/2019,0.09526,0.05318,0.15145,0.00618
07/09/2019,0.10299,0.0409,0.12417,0.00409
08/09/2019,0.09445,0.04936,0.11536,0.00627
09/09/2019,0.12099,0.08017,0.19244,0.00572
10/09/2019,0.10799,0.06817,0.17472,0.00536
11/09/2019,0.10445,0.06299,0.16508,0.00599
12/09/2019,0.10354,0.04363,0.11708,0.00545
13/09/2019,0.10545,0.04236,0.10745,0.00345
14/09/2019,0.11036,0.05918,0.12317,0.0039
15/09/2019,0.12317,0.07072,0.13945,0.00481
16/09/2019,0.13772,0.13363,0.22672,0.00681
17/09/2019,0.15172,0.16099,0.20626,0.01045
18/09/2019,0.15517,0.14572,0.19344,0.01172
19/09/2019,0.1649,0.14017,0.21326,0.00854
20/09/2019,0.15726,0.13517,0.18372,0.0059
21/09/2019,0.1219,0.10426,0.14263,0.00563
22/09/2019,0.12508,0.10245,0.13526,0.00627
23/09/2019,0.14699,0.17644,0.21772,0.00672
24/09/2019,0.13326,0.16608,0.21362,0.00818
25/09/2019,0.12863,0.16217,0.20108,0.0099
26/09/2019,0.13145,0.16235,0.21035,0.00863
27/09/2019,0.12108,0.14763,0.19617,0.0089
28/09/2019,0.10181,0.11699,0.15163,0.00536
29/09/2019,0.10099,0.10617,0.14781,0.00336
30/09/2019,0.13417,0.18244,0.26099,0.00881
01/10/2019,0.12426,0.16117,0.21653,0.0079
02/10/2019,0.11317,0.15063,0.19981,0.00518
03/10/2019,0.09726,0.09608,0.15608,0.00581
04/10/2019,0.10445,0.15217,0.2099,0.00581
05/10/2019,0.10236,0.1139,0.16644,0.00472
06/10/2019,0.11654,0.11545,0.14363,0.00472
07/10/2019,0.1459,0.20172,0.2419,0.00627
08/10/2019,0.15045,0.20535,0.20508,0.00645
09/10/2019,0.13317,0.15026,0.15744,0.00499
10/10/2019,0.16426,0.23262,0.22153,0.00645
11/10/2019,0.14445,0.1969,0.21326,0.00772
12/10/2019,0.1109,0.14654,0.16999,0.00509
13/10/2019,0.11945,0.13899,0.15563,0.00427
14/10/2019,0.86642,0.27326,0.2639,0.00581
15/10/2019,0.15335,0.30517,0.23653,0.00645
16/10/2019,0.15481,0.2719,0.24862,0.00799
17/10/2019,0.14681,0.26126,0.24644,0.00927
18/10/2019,0.13017,0.24262,0.24262,0.00836
19/10/2019,0.10972,0.19617,0.2039,0.00536
20/10/2019,0.11563,0.18717,0.18072,0.00527
21/10/2019,0.15399,0.3198,0.2948,0.00881
22/10/2019,0.14399,0.28835,0.28171,0.00972
23/10/2019,0.1299,0.29208,0.28253,0.0099
24/10/2019,0.14272,0.25444,0.2709,0.00963
25/10/2019,0.12563,0.27335,0.24253,0.00781
26/10/2019,0.12863,0.22426,0.19472,0.00836
27/10/2019,0.12472,0.19935,0.16463,0.00699
28/10/2019,0.17572,0.35717,0.28371,0.00863
29/10/2019,0.15881,0.31171,0.25808,0.00936
30/10/2019,0.15335,0.26871,0.25517,0.00954
31/10/2019,0.13681,0.25826,0.25799,0.01054
01/11/2019,0.12054,0.24426,0.24899,0.00772
02/11/2019,0.10226,0.19917,0.2019,0.00872
03/11/2019,0.11099,0.18735,0.1869,0.0059
04/11/2019,0.14917,0.27926,0.31999,0.00754
05/11/2019,0.15617,0.2709,0.30717,0.01272
06/11/2019,0.15526,0.27171,0.33371,0.01009
07/11/2019,0.13481,0.25917,0.3088,0.00999
08/11/2019,0.19344,0.23544,0.29199,0.01036
09/11/2019,0.13154,0.18999,0.22035,0.00809
10/11/2019,0.12954,0.17554,0.20708,0.00809
11/11/2019,0.16117,0.30589,0.37498,0.00936
12/11/2019,0.14672,0.25153,0.35698,0.01081
13/11/2019,0.19344,0.25871,0.51298,0.01163
14/11/2019,0.15254,0.22972,0.4088,0.01227
15/11/2019,0.15035,0.48907,0.30417,0.01236
16/11/2019,0.11236,0.27635,0.22272,0.0079
17/11/2019,0.13408,0.23681,0.23117,0.00799
18/11/2019,0.17617,0.40271,0.34935,0.01136
19/11/2019,0.17899,0.32744,0.31271,0.01309
20/11/2019,0.15117,0.28371,0.29626,0.01345
21/11/2019,0.16344,0.2779,0.31189,0.01345
22/11/2019,0.16254,0.25662,0.29326,0.02309
23/11/2019,0.11645,0.19244,0.23762,0.01099
24/11/2019,0.12363,0.18444,0.22062,0.01118
25/11/2019,0.14981,0.32835,0.34908,0.01209
26/11/2019,0.15481,0.2909,0.31917,0.01481
27/11/2019,0.15863,0.28344,0.32226,0.0139
28/11/2019,0.14263,0.28017,0.29444,0.01736
29/11/2019,0.14863,0.25008,0.28026,0.01518
30/11/2019,0.15426,0.21144,0.23217,0.00927
01/12/2019,0.12008,0.21981,0.21908,0.00836
02/12/2019,0.16108,0.34789,0.33426,0.01372
03/12/2019,0.14426,0.32126,0.30444,0.0139
04/12/2019,0.14845,0.29317,0.32217,0.01518
05/12/2019,0.16181,0.3108,0.31662,0.01672
06/12/2019,0.13772,0.28944,0.28853,0.01336
07/12/2019,0.12408,0.24699,0.22144,0.01309
08/12/2019,0.11863,0.2539,0.19617,0.00836
09/12/2019,0.16308,0.4788,0.3318,0.01272
10/12/2019,0.13981,0.40789,0.30671,0.01881
11/12/2019,0.13972,0.39007,0.30299,0.01854
12/12/2019,0.13954,0.38226,0.30526,0.0199
13/12/2019,0.14217,0.44098,0.28344,0.01881
14/12/2019,0.11363,0.35898,0.21672,0.01499
15/12/2019,0.12445,0.35189,0.20381,0.01163
16/12/2019,0.16417,0.66434,0.33217,0.01536
17/12/2019,0.16172,0.59634,0.30362,0.02245
18/12/2019,0.15063,0.56607,0.2918,0.01999
19/12/2019,0.16935,0.56161,0.28608,0.0189
20/12/2019,0.15226,0.50853,0.26899,0.01854
21/12/2019,0.12899,0.43062,0.2249,0.01599
22/12/2019,0.1409,0.44362,0.1919,0.01427
23/12/2019,0.19126,0.75988,0.3008,0.01772
24/12/2019,0.15881,0.60034,0.26544,0.02418
25/12/2019,0.15608,0.41498,0.19963,0.01163
26/12/2019,0.18417,0.83261,0.29299,0.01518
27/12/2019,0.18044,0.77006,0.26662,0.02363
28/12/2019,0.16663,0.62289,0.22535,0.01609
29/12/2019,0.15826,0.57089,0.21626,0.01181
30/12/2019,0.18126,0.8857,0.31562,0.02054
31/12/2019,0.16581,0.64488,0.31153,0.02236
01/01/2020,0.14454,0.48434,0.4488,0.01699
02/01/2020,0.19508,0.85751,0.36471,0.01827
03/01/2020,0.19581,0.80443,0.46598,0.02845
04/01/2020,0.60343,0.86961,0.49571,0.02136
05/01/2020,0.20081,0.84152,0.41644,0.01927
06/01/2020,0.23081,1.1816,0.66088,0.03154
07/01/2020,0.20853,0.96233,0.5777,0.03927
08/01/2020,0.1949,0.81824,11.3932,0.02636
09/01/2020,0.1979,0.77115,8.93,39.62181
10/01/2020,0.17854,0.72197,0.62352,11.13921
11/01/2020,0.15872,0.5578,0.66398,0.50434
12/01/2020,0.16199,0.50962,0.42062,0.21144
13/01/2020,0.17744,0.83315,0.56871,0.19244
14/01/2020,0.16708,0.7147,0.49453,0.25108
15/01/2020,0.15999,0.5947,0.48116,0.15535
16/01/2020,0.16754,0.5917,0.79143,0.38498
17/01/2020,0.1659,0.56916,0.79361,0.55043
18/01/2020,0.14345,0.42089,0.55216,0.26262
19/01/2020,0.15217,0.39953,0.61598,0.32662
20/01/2020,0.19217,0.70343,3.63716,20.6961
21/01/2020,0.22462,0.59789,4.31987,35.33284
22/01/2020,0.23808,0.56661,3.66416,29.74474
23/01/2020,0.30308,0.55625,3.18035,100
24/01/2020,0.34689,0.40226,2.48156,86.11541
25/01/2020,0.70888,0.39744,3.40926,62.84847
26/01/2020,0.96569,0.40126,3.43989,39.62772
27/01/2020,1.39513,0.50253,4.38777,57.07446
28/01/2020,1.56922,0.64298,4.5434,72.63073
29/01/2020,1.19978,0.49207,2.73,52.06261
30/01/2020,0.98978,0.44953,2.17811,45.93889
31/01/2020,1.35841,0.84061,2.1802,58.4187
01/02/2020,1.29296,0.79288,1.44032,41.5073
02/02/2020,1.4925,0.45298,1.37923,41.73647
03/02/2020,1.20932,0.49516,1.33886,50.1994
04/02/2020,1.06169,0.37907,0.99397,37.28806
05/02/2020,1.09323,0.34444,0.85588,35.23094
06/02/2020,1.03724,0.31644,0.79524,39.3959
07/02/2020,0.91715,0.25808,0.80733,31.71404
08/02/2020,0.89597,0.18081,0.53789,40.46614
09/02/2020,0.77052,0.17208,0.46189,36.07691
10/02/2020,0.63816,0.21499,0.50871,52.11234
11/02/2020,0.5338,0.17072,0.40544,18.13918
12/02/2020,0.47862,0.15281,0.37889,15.90997
13/02/2020,0.38444,0.13999,0.37753,15.08472
14/02/2020,0.32153,0.11808,0.2769,16.94803
15/02/2020,0.35944,0.10026,0.25471,10.34468
16/02/2020,0.35171,0.0899,0.35953,9.79906
17/02/2020,0.32426,0.12045,0.45144,10.98521
18/02/2020,0.32108,0.11963,1.00833,14.97945
19/02/2020,0.59207,0.13172,0.96769,40.75986
20/02/2020,0.98306,0.17026,1.15151,59.21885
21/02/2020,1.42804,0.17808,1.17051,72.15665
22/02/2020,1.91594,0.19472,1.27032,85.23907
23/02/2020,1.94203,0.19326,1.15841,82.90014
24/02/2020,1.78603,0.22708,1.17887,79.89478
25/02/2020,1.67058,0.20181,1.02206,79.95441
26/02/2020,1.42177,0.19281,0.87142,71.26268
27/02/2020,1.2255,0.18535,0.75252,71.07204
28/02/2020,1.24941,0.16544,0.6417,66.20619
29/02/2020,1.3085,0.16108,0.52989,61.04053
01/03/2020,1.23605,0.13754,0.44589,56.20422
02/03/2020,0.8816,0.13345,0.4408,60.86853
03/03/2020,0.67934,0.11917,0.39853,47.17367
04/03/2020,0.82579,0.1079,0.35671,39.84053
05/03/2020,0.64916,0.09745,0.31726,33.24218
06/03/2020,0.58625,0.09163,0.28071,29.61647
07/03/2020,0.71743,0.0769,0.22762,26.90492
08/03/2020,0.58752,0.06717,0.20553,26.4902
09/03/2020,0.45435,0.09263,0.23962,29.79228
10/03/2020,0.46934,0.09108,0.28635,28.49514
11/03/2020,0.70143,0.08945,0.30208,24.02346
12/03/2020,0.55771,0.10008,0.26335,20.56511
13/03/2020,0.40744,0.07808,0.22799,19.29851
14/03/2020,0.50816,0.0689,0.19108,16.62577
15/03/2020,5.0273,0.06754,0.16644,14.92164
16/03/2020,0.52925,0.12036,0.20826,16.8914
17/03/2020,0.49134,0.2749,0.24172,14.70828
18/03/2020,0.44625,0.15999,0.56771,13.9044
19/03/2020,0.47171,0.10754,1.10896,18.50553
20/03/2020,0.44453,0.14426,0.88197,13.56359
21/03/2020,0.4738,0.09381,0.28426,11.28111
22/03/2020,0.94142,0.07108,0.20372,11.1433
23/03/2020,0.36689,0.09354,0.24172,11.56656
24/03/2020,0.29562,0.0739,0.19799,10.87394
25/03/2020,0.29508,0.06099,0.18535,10.51795
26/03/2020,0.27471,0.06699,0.16899,10.38105
27/03/2020,0.28517,0.07836,0.17272,10.15869
28/03/2020,0.32717,0.06272,0.1399,10.25105
29/03/2020,0.32462,0.06754,0.12863,8.86464
30/03/2020,0.31962,0.06354,0.1789,8.6911
31/03/2020,0.30762,0.05954,0.18817,8.30075
01/04/2020,0.2289,0.06018,0.1709,7.70922
02/04/2020,0.22862,0.05527,0.16108,7.50622
03/04/2020,0.22453,0.05118,0.15517,7.44741
04/04/2020,0.26708,0.0549,0.1209,6.04172
05/04/2020,0.26281,0.04918,0.11436,5.55301
06/04/2020,0.20717,0.05763,0.14026,10.90885
07/04/2020,0.24626,0.07227,0.15017,6.23063
08/04/2020,0.20463,0.04999,0.13172,5.6701
09/04/2020,0.1729,0.04672,0.13463,5.61237
10/04/2020,0.18881,0.04263,0.11526,6.2549
11/04/2020,0.20763,0.07472,0.09336,5.82991
12/04/2020,0.19608,0.03545,0.10054,5.00848
13/04/2020,0.17454,0.05072,0.12526,5.32111
14/04/2020,0.22717,0.04308,0.12126,5.00666
15/04/2020,0.21744,0.03918,0.09008,4.97503
16/04/2020,0.15463,0.04427,0.1119,5.45701
17/04/2020,0.16563,0.04608,0.11026,4.7484
18/04/2020,0.17654,0.02872,0.07627,4.22987
19/04/2020,0.17354,0.03299,0.0889,4.90394
20/04/2020,0.1319,0.04145,0.12126,5.54437
21/04/2020,0.13135,0.04099,0.10872,4.68531
22/04/2020,0.14308,0.04836,0.11345,4.73403
23/04/2020,0.13854,0.06317,0.11972,4.52131
24/04/2020,0.12235,0.05308,0.1129,4.51768
25/04/2020,0.12781,0.02709,0.08672,4.13405
26/04/2020,0.13363,0.03263,0.08136,3.95342
27/04/2020,0.11226,0.04427,0.1039,4.11033
28/04/2020,0.11481,0.03981,0.10336,3.73088
29/04/2020,0.10781,0.04163,0.09136,3.78952
30/04/2020,0.11108,0.02972,0.08172,3.32444
01/05/2020,0.11199,0.03236,0.08799,3.54552
02/05/2020,0.10126,0.0259,0.07236,3.73843
03/05/2020,0.10317,0.02536,0.0729,3.33962
04/05/2020,0.10726,0.03336,0.10245,3.63143
05/05/2020,0.10926,0.02718,0.07617,2.92654
06/05/2020,0.10217,0.0339,0.10708,3.33689
07/05/2020,0.11336,0.03518,0.09926,3.50653
08/05/2020,0.11108,0.03345,0.09599,5.35438
09/05/2020,0.11726,0.03218,0.08481,6.63807
10/05/2020,0.11636,0.02827,0.08036,8.82791
11/05/2020,0.1199,0.04536,0.10745,10.40696
12/05/2020,0.11626,0.04063,0.10926,6.70252
13/05/2020,0.11472,0.04254,0.11281,6.00609
14/05/2020,0.11245,0.04372,0.11699,5.2862
15/05/2020,0.12972,0.04408,0.1139,4.38068
16/05/2020,0.11563,0.03145,0.08836,3.35817
17/05/2020,0.12272,0.03199,0.07136,3.16008
18/05/2020,0.11626,0.04354,0.11563,3.64707
19/05/2020,0.12581,0.04463,0.11981,3.29662
20/05/2020,0.11763,0.04481,0.10945,3.9526
21/05/2020,0.12654,0.13017,0.12126,3.6327
22/05/2020,0.1159,0.10336,0.11881,3.55516
23/05/2020,0.10626,0.04963,0.09063,2.91663
24/05/2020,0.12126,0.04454,0.08245,2.849
25/05/2020,0.12963,0.05581,0.12499,3.24426
26/05/2020,0.11699,0.05008,0.13372,3.21344
27/05/2020,0.11326,0.05254,0.13017,3.93397
28/05/2020,0.12081,0.04581,0.1389,5.55656
29/05/2020,0.16454,0.04599,0.11699,4.95803
30/05/2020,0.12208,0.03299,0.0909,3.41698
31/05/2020,0.1199,0.03499,0.08436,3.25944
01/06/2020,0.1179,0.05108,0.13299,3.48534
02/06/2020,0.1199,0.04499,0.12854,3.20117
03/06/2020,0.10917,0.0439,0.11999,3.11254
04/06/2020,0.09772,0.04118,0.11681,2.92891
05/06/2020,0.09854,0.03999,0.11663,2.82864
06/06/2020,0.09726,0.02499,0.07554,2.53792
07/06/2020,0.09663,0.03254,0.08417,2.59355
08/06/2020,0.1109,0.04099,0.12881,2.86927
09/06/2020,0.09472,0.03808,0.16299,2.92045
10/06/2020,0.1009,0.03463,0.13717,2.6541
11/06/2020,0.08536,0.03863,0.1309,2.5901
12/06/2020,0.09181,0.03045,0.11681,2.52701
13/06/2020,0.08745,0.0239,0.08127,2.21866
14/06/2020,0.09663,0.02281,0.07954,2.16084
15/06/2020,0.10654,0.03227,0.11936,2.48365
16/06/2020,0.09563,0.0359,0.12654,2.36192
17/06/2020,0.10254,0.03199,0.12017,8.08248
18/06/2020,0.10645,0.03354,0.12808,2.28038
19/06/2020,0.10036,0.02845,0.12381,2.29765
20/06/2020,0.11763,0.0259,0.09154,2.20002
21/06/2020,0.12463,0.02818,0.09154,2.21329
22/06/2020,0.11117,0.03699,0.12317,2.4661
23/06/2020,0.10154,0.03636,0.12099,2.50456
24/06/2020,0.12045,0.03381,0.12817,2.20747
25/06/2020,0.12072,0.0419,0.11936,2.16993
26/06/2020,0.11381,0.03027,0.11317,2.15139
27/06/2020,0.10554,0.02136,0.08354,1.96848
28/06/2020,0.12563,0.02872,0.08072,2.1972
29/06/2020,0.14263,0.04308,0.11254,2.41501
